VSN,Latitude,Depth
68,3.998333333,5
94,3.998333333,2
94,3.998333333,5
21,3.998333333,5
82,3.998333333,2
53,3.998333333,20
53,3.998333333,13
77,3.998333333,2
68,3.998333333,20
68,3.998333333,14
74,3.998333333,12
84,3.998333333,5
89,3.998333333,9
66,3.998333333,6
66,3.998333333,4
101,3.998333333,2
99,3.998333333,2
81,3.998333333,20
73,3.998333333,20
99,3.998333333,9
99,3.998333333,8
116,3.998333333,9
82,3.998333333,2
106,3.998333333,18
82,3.998333333,5
70,3.998333333,2
70,3.998333333,2
36,3.998333333,18
21,3.998333333,5
76,3.998333333,2
91,3.998333333,17
82,3.998333333,16
89,3.998333333,5
68,3.998333333,5
65,3.998333333,5
81,3.998333333,12
78,3.998333333,4
104,3.998333333,2
81,3.998333333,14
81,3.998333333,15
93,3.998333333,5
75,4,12
54,4,12
54,4,9
74,4,6
57,4,6
104,4,12
72,4,11
70,4,10
97,4,6
89,4,7
61,4,6
84,4,7
95,4,8
62,4,9
90,4,9
102,4,9
21,4,7
21,4,5
21,4,10
67,4.003333333,21
67,4.003333333,15
67,4.003333333,15
68,4.003333333,15
115,4.003333333,10
21,4.003333333,16
97,4.003333333,10
67,4.003333333,15
67,4.003333333,15
87,4.003333333,10
57,4.003333333,14
99,4.003333333,16
91,4.003333333,10
57,4.003333333,11
57,4.003333333,11
65,4.003333333,10
18,4.003333333,21
73,4.003333333,15
87,4.02,5
85,4.02,5
84,4.02,16
89,4.02,5
70,4.02,5
82,4.02,5
57,4.02,13
95,4.02,18
95,4.02,5
21,4.02,13
21,4.02,13
97,4.02,17
103,4.02,13
74,4.02,13
74,4.02,5
100,4.02,5
78,4.02,15
78,4.02,5
68,4.02,5
64,4.02,5
73,4.02,16
99,4.02,13
18,4.02,15
101,4.02,5
65,4.02,11
65,4.02,0.5
81,4.02,13
94,4.08,8
61,4.08,25
21,4.08,28
21,4.08,24
82,4.08,16
82,4.08,8
82,4.08,8
63,4.08,8
21,4.08,22
103,4.08,12
54,4.08,5
90,4.08,12
64,4.08,5
81,4.08,22
63,4.255,20
82,4.255,12
97,4.255,20
82,4.255,13
63,4.255,14
82,4.255,12
88,4.255,5
81,4.255,23
21,4.275,17
99,4.275,16
99,4.275,20
66,4.275,16
81,4.275,15
99,4.278333333,8
95,4.278333333,18
68,4.278333333,8
66,4.278333333,17
82,4.278333333,10
73,4.278333333,24
95,4.278333333,10
97,4.278333333,8
53,4.278333333,21
53,4.278333333,11
53,4.278333333,20
74,4.278333333,11
99,4.278333333,10
66,4.278333333,10
65,4.278333333,8
73,4.278333333,24
81,4.278333333,20
21,4.278333333,21
98,4.278333333,8
73,4.278333333,24
81,4.278333333,20
81,4.278333333,20
82,4.278333333,24
21,4.28,12
95,4.28,18
21,4.28,6
97,4.28,18
53,4.28,18
32,4.28,18
66,4.28,12
60,4.28,16
36,4.28,18
104,4.28,16
18,4.28,18
40,4.28,12
40,4.28,6
81,4.28,12
81,4.28,16
78,4.285,19
63,4.285,19
63,4.285,12.5
64,4.285,12
82,4.285,12.5
82,4.285,13
61,4.285,14
61,4.285,12
21,4.285,19
21,4.285,19
73,4.285,19
81,4.285,14
95,4.296666667,4
84,4.296666667,5
76,4.296666667,3
67,4.296666667,14
95,4.296666667,4
107,4.296666667,3
21,4.296666667,3
97,4.296666667,20
68,4.296666667,3
74,4.296666667,5
101,4.296666667,5
101,4.296666667,9
66,4.296666667,7
99,4.296666667,12
91,4.296666667,17
36,4.296666667,7
91,4.296666667,5
73,4.296666667,5
103,4.296666667,17
91,4.296666667,10
97,4.296666667,7
65,4.296666667,15
91,4.296666667,5
81,4.296666667,15
81,4.296666667,3
81,4.296666667,3
81,4.296666667,15
87,4.305,8
101,4.305,13
97,4.305,8
65,4.305,5
73,4.305,18
97,4.305,18
82,4.305,8
98,4.305,5
74,4.305,5
57,4.305,13
91,4.305,5
60,4.305,18
40,4.305,8
98,4.305,5
81,4.305,5
81,4.305,8
81,4.305,8
81,4.305,8
87,4.308333333,3.5
97,4.308333333,2
95,4.308333333,3.5
115,4.308333333,3.5
85,4.308333333,2
90,4.308333333,3.5
81,4.308333333,6
94,4.308333333,2
94,4.308333333,3.5
84,4.308333333,15
74,4.308333333,3.5
56,4.308333333,2
61,4.308333333,1
57,4.308333333,3.5
57,4.308333333,3.5
104,4.308333333,19
21,4.308333333,6
21,4.308333333,22
53,4.308333333,17
87,4.308333333,1
62,4.308333333,2
89,4.308333333,6
66,4.308333333,6
60,4.308333333,22
99,4.308333333,26
99,4.308333333,15
18,4.308333333,26
104,4.308333333,2
88,4.308333333,2
100,4.308333333,2
100,4.308333333,2
15,4.308333333,30
32,4.308333333,30
95,4.308333333,2
64,4.308333333,1
95,4.308333333,1
73,4.308333333,28
74,4.308333333,30
91,4.308333333,30
89,4.308333333,30
91,4.308333333,30
91,4.308333333,30
87,4.308333333,3.5
73,4.308333333,28
91,4.308333333,30
81,4.308333333,30
87,4.313333333,10
87,4.313333333,10
104,4.313333333,4
95,4.313333333,3
64,4.313333333,3
84,4.313333333,10
62,4.313333333,3
77,4.313333333,3
76,4.313333333,3
56,4.313333333,3
97,4.313333333,20
89,4.313333333,3
21,4.313333333,10
36,4.313333333,25
95,4.313333333,3
93,4.313333333,10
65,4.313333333,10
81,4.313333333,11
81,4.313333333,14
85,4.313333333,3
81,4.313333333,10
81,4.313333333,15
99,4.313333333,25
90,4.395,17
53,4.395,23
66,4.395,22
82,4.395,26
98,4.395,1.5
92,4.395,1.5
53,4.403333333,20
81,4.403333333,20
65,4.403333333,9
68,4.403333333,9
81,4.403333333,16
81,4.583333333,2
106,4.583333333,2
58,4.583333333,7
81,4.6,2
34,4.616666667,3
100,4.616666667,3
72,4.616666667,3
103,4.666666667,3
63,4.855766667,10
82,4.855766667,10
80,4.855766667,10
6,4.9183,25
53,4.9183,11
80,4.95705,12
80,5.0115,12
3,5.020258333,10
18,5.029333333,38
53,5.029333333,32
25,5.029566667,32
6,5.029566667,35
21,5.042933333,3.25
53,5.0852,14
21,5.094633333,6
21,5.094633333,6
10,5.103366667,10
69,5.103366667,10
63,5.106,7
53,5.106,13
83,5.1073,10
101,5.1073,10
69,5.1073,10
82,5.206683333,8
50,5.272638889,8
50,5.272638889,6
21,5.272638889,2
66,5.272638889,5
89,5.272638889,6
57,5.272638889,5
78,5.272638889,10
90,5.272638889,10
76,5.272638889,5
63,5.272638889,6
75,5.272638889,2
69,5.272638889,7
69,5.272638889,15
97,5.272638889,15
64,5.272638889,2
59,5.3,14
59,5.3,8
97,5.311111111,1
97,5.311111111,3
89,5.311111111,4
89,5.311111111,10
21,5.311111111,1
92,5.311111111,3
92,5.311111111,4
92,5.311111111,10
83,5.311111111,10
50,5.311111111,4
50,5.311111111,1
86,5.311111111,4
89,5.311111111,4
89,5.311111111,4
86,5.311111111,4
90,5.311111111,1
90,5.311111111,5
76,5.311111111,10
76,5.311111111,4
61,5.311111111,10
63,5.311111111,4
63,5.311111111,4
63,5.311111111,4
69,5.311111111,10
69,5.311111111,10
86,5.311111111,1
21,5.311111111,1
87,5.311111111,10
64,5.311111111,4
52,5.316666667,17
63,5.328055556,10
93,5.328055556,10
89,5.328055556,10
77,5.328055556,10
92,5.328055556,10
54,5.328055556,10
89,5.328055556,10
94,5.328055556,10
86,5.328055556,10
76,5.328055556,10
77,5.328055556,10
69,5.328055556,10
86,5.328055556,10
21,5.328055556,10
64,5.328055556,10
63,5.333333333,0
63,5.333333333,0
63,5.333333333,0
51,5.333333333,0
57,5.333333333,0
77,5.333333333,0
99,5.333333333,0
99,5.333333333,0
99,5.333333333,0
52,5.333333333,23
93,5.356111111,10
103,5.356111111,7
21,5.5,1
21,5.5,1
75,5.5,3.5
64,5.5,3.5
64,5.5,3.5
64,5.5,3.5
76,5.5,3.5
76,5.5,1
54,5.75,12
58,5.75,12
84,5.75,12
57,5.75,14
68,5.75,6
80,5.75,6
77,5.75,12
82,5.75,12
76,5.75,6
69,5.766666667,19
81,5.766666667,19
21,5.766666667,16
62,5.766666667,12
38,5.766666667,10
87,5.766666667,19
103,5.766666667,19
105,5.766666667,18
38,5.766666667,10
95,5.766666667,10
105,5.766666667,18
87,5.766666667,18
105,5.766666667,18
76,5.766666667,10
77,5.766666667,10
60,5.766666667,10
74,5.816666667,18
74,5.816666667,18
60,5.816666667,21
78,5.816666667,21
80,5.816666667,18
100,5.816666667,10
66,5.816666667,10
76,5.816666667,8
53,5.816666667,8
69,5.816666667,8
68,5.816666667,8
60,5.816666667,8
56,5.816666667,8
56,5.816666667,8
89,5.816666667,8
21,5.816666667,8
77,5.816666667,8
105,5.816666667,18
38,5.816666667,8
103,5.816666667,8
38,5.816666667,18
106,5.816666667,20
71,5.816666667,10
89,5.816666667,8
39,5.816666667,8
65,5.816666667,18
97,5.883333333,4
76,5.916666667,1.5
89,5.95,2
69,5.95,2
104,5.95,2
21,5.95,3.5
21,5.95,3.5
97,5.95,3.5
78,5.95,2
87,5.95,2
74,5.95,2
93,5.960316667,1
108,5.966666667,2
88,5.983333333,1.5
103,6,2
103,6,2
68,6,2
68,6,2
54,6,2
95,6,0.5
95,6.016666667,4.5
99,6.016666667,4.5
95,6.016666667,4.5
97,6.016666667,4.5
89,6.016666667,4.5
95,6.016666667,4.5
87,6.016666667,2
54,6.016666667,4.5
65,6.016666667,4.5
98,6.033333333,2.5
57,6.1,8
57,6.1,8
57,6.1,12
57,6.1,7
57,6.1,9
57,6.1,4
57,6.1,4
51,6.1,14
51,6.1,19
51,6.1,14
101,6.1,5
101,6.1,8
81,6.1,5
81,6.1,5
81,6.1,6
73,6.1,24
73,6.1,24
73,6.1,18
74,6.1,15
60,6.1,26
53,6.1,17
10,6.1,22
21,6.1,12
21,6.1,4
21,6.1,16
21,6.1,16
97,6.1,4
97,6.1,4
54,6.1,3
74,6.1,8
82,6.1,4
74,6.1,12
74,6.1,12
74,6.1,3
101,6.746666667,8
14,6.746666667,10
81,6.746666667,8
53,6.746666667,8
63,6.7525,9
63,6.7525,9
69,6.7525,11.5
69,6.7525,13
104,6.7525,7
89,6.7525,1
90,6.7525,9
94,6.7525,9
94,6.7525,2
77,6.7525,11
62,6.7525,5
64,6.7525,5
53,6.7525,20
69,6.7525,13
70,6.7525,9
69,6.7525,13
66,6.7525,11
10,6.7525,5
83,6.7525,11
50,6.7525,7
77,6.7525,9
91,6.76,5
63,6.768888889,3
104,6.768888889,1
4,6.768888889,1
4,6.768888889,1
92,6.768888889,1
70,6.768888889,1
70,6.768888889,1
70,6.768888889,1
94,6.768888889,1
89,6.768888889,1
89,6.768888889,1
60,6.768888889,1
76,6.768888889,1
91,6.768888889,3
80,6.768888889,3
95,6.768888889,1
81,6.768888889,3
75,6.768888889,2
78,6.768888889,1
79,6.768888889,1
66,6.768888889,3
91,6.768888889,3
91,6.768888889,3
91,6.768888889,3
97,6.768888889,1
97,6.768888889,1
50,6.768888889,1
83,6.768888889,1
104,6.768888889,1
78,6.769166667,19
10,6.769166667,11
114,6.776666667,20
106,6.776666667,15
46,6.776666667,20
44,6.776666667,18
8,6.776666667,15
106,6.776666667,15
44,6.776666667,9
87,6.776666667,1
46,6.776666667,11
60,6.776666667,8
101,6.776666667,8
74,6.776666667,9
9,6.776666667,14
13,6.776666667,13
1,6.776666667,14
8,6.776666667,12
106,6.776666667,17
106,6.776666667,13
74,6.776666667,13
81,6.776666667,9
106,6.776666667,1
2,6.776666667,13
106,6.776666667,9
114,6.776666667,17
67,6.776666667,16
101,6.776666667,3
106,6.776666667,8
1,6.776666667,9
87,6.780555556,2
20,6.780555556,13
20,6.780555556,13
20,6.780555556,11
20,6.780555556,13
20,6.780555556,16
74,6.780555556,16
77,6.780555556,4
106,6.780555556,8
46,6.780555556,12
8,6.780555556,12
101,6.780555556,8
74,6.780555556,12
106,6.780555556,11
8,6.780555556,7
63,6.788055556,1
63,6.788055556,5
69,6.788055556,5
82,6.788055556,1
97,6.788055556,5
97,6.788055556,1
97,6.788055556,1
97,6.788055556,5
89,6.788055556,1
89,6.788055556,1
89,6.788055556,1
60,6.788055556,1
55,6.788055556,1
76,6.788055556,5
92,6.788055556,5
92,6.788055556,1
92,6.788055556,1
21,6.788055556,1
21,6.788055556,1
21,6.788055556,1
86,6.788055556,1
64,6.788055556,5
70,6.788055556,1
75,6.788055556,1
70,6.788055556,1
50,6.788055556,5
50,6.788055556,5
50,6.788055556,1
94,6.788055556,5
75,6.788055556,5
66,6.788055556,9
75,6.788055556,5
78,6.788055556,2
55,6.788055556,5
114,6.801666667,30
81,6.813333333,5
57,6.813333333,4
106,6.821666667,3.25
63,6.840833333,7
87,6.840833333,13
61,6.840833333,15
69,6.840833333,20
104,6.840833333,5
97,6.840833333,13
60,6.840833333,13
94,6.840833333,5
77,6.840833333,13
82,6.840833333,10
60,6.840833333,12
78,6.840833333,12
78,6.840833333,11
78,6.840833333,18
83,6.840833333,14
21,6.840833333,7
66,6.840833333,12
69,6.840833333,12
70,6.840833333,6
60,6.840833333,17
64,6.840833333,4
103,6.840833333,14
50,6.840833333,3
21,6.840833333,3
6,6.883611111,16
114,6.883611111,2
69,6.883611111,9
25,6.883611111,17
25,6.883611111,22
25,6.883611111,27
20,6.883611111,13
80,6.883611111,5
53,6.883611111,9
74,6.883611111,10
74,6.883611111,15
74,6.883611111,10
101,6.883611111,8
36,6.883611111,13
36,6.883611111,14
5,6.883611111,15
5,6.883611111,17
106,6.883611111,9
13,6.883611111,15
2,6.883611111,15
2,6.883611111,12
2,6.883611111,17
80,6.883611111,2
25,6.883611111,14
74,6.883611111,10
106,6.883611111,9
54,6.888888889,5
80,6.888888889,9
80,6.888888889,10
72,6.888888889,10
60,6.888888889,3
72,6.888888889,9
101,6.888888889,9
8,6.888888889,9
8,6.888888889,12
46,6.888888889,10
46,6.888888889,10
34,6.888888889,9
1,6.888888889,9
1,6.888888889,12
1,6.888888889,9
1,6.888888889,9
13,6.888888889,12
8,6.888888889,9
84,6.888888889,9
44,6.889444444,12
101,6.889444444,2
60,6.889444444,5
101,6.889444444,2
101,6.889444444,0.5
80,6.889444444,14
80,6.889444444,14
36,6.889444444,12
87,6.889444444,0.5
60,6.889444444,12
36,6.889444444,13
87,6.889444444,2
34,6.889444444,7
34,6.889444444,5
1,6.889444444,4
8,6.908333333,10
44,6.908333333,16
44,6.908333333,10
44,6.908333333,17
25,6.908333333,17
25,6.908333333,17
20,6.908333333,17
20,6.908333333,19
20,6.908333333,17
20,6.908333333,18
18,6.908333333,22
101,6.908333333,6
101,6.908333333,2
1,6.908333333,12
67,6.908333333,18
67,6.908333333,10
106,6.908333333,8
20,6.908333333,17
20,6.908333333,15
2,6.908333333,17
25,6.908333333,12
114,6.908333333,17
33,6.908333333,17
33,6.908333333,17
33,6.908333333,15
1,6.908333333,4
46,6.908333333,9
106,6.908333333,10
106,6.908333333,6
114,6.908333333,10
114,6.908333333,17
114,6.908333333,17
114,6.908333333,18
44,6.908333333,10
53,6.915,14
53,6.915,14
101,6.915,8
91,6.915,12
54,6.915,8
68,6.915,1
36,6.915,13
107,6.915,1
77,6.915,1
91,6.915,13
91,6.915,10
18,6.915,12
2,6.915,15
84,6.915,10
76,6.915,8
51,6.915,8
2,6.915,12
114,6.915277778,16
114,6.915277778,17
25,6.915277778,13
25,6.915277778,15
25,6.915277778,15
25,6.915277778,15
25,6.915277778,16
73,6.915277778,12
36,6.915277778,13
67,6.915277778,12
67,6.915277778,12
80,6.915277778,12
25,6.915277778,15
25,6.915277778,14
25,6.915277778,17
67,6.915277778,12
101,6.915277778,13
106,6.915277778,15
57,6.915277778,15
25,6.915277778,15
25,6.930833333,16
25,6.930833333,18
25,6.930833333,19
25,6.930833333,19
25,6.930833333,19
25,6.930833333,16
20,6.930833333,19
74,6.930833333,14
74,6.930833333,9
74,6.930833333,8
67,6.930833333,7
67,6.930833333,15
67,6.930833333,5
101,6.930833333,2
8,6.930833333,9
106,6.930833333,13
106,6.930833333,11
106,6.930833333,5
2,6.930833333,11
34,6.930833333,0.5
34,6.930833333,5
101,6.930833333,5
101,6.930833333,5
81,6.930833333,7
106,6.930833333,9
106,6.930833333,7
53,6.930833333,15
87,6.931666667,8
69,6.931666667,10
60,6.931666667,1
63,6.951388889,15
87,6.951388889,17
61,6.951388889,20
77,6.951388889,20
62,6.951388889,15
76,6.951388889,8
78,6.951388889,15
50,6.951388889,8
103,6.951388889,17
76,7,0.5
53,7,1
80,7,1
98,7,3
89,7,1
104,7,0
57,7,1
60,7,1
95,7,1
72,7,1.5
87,7,1.5
93,7,1.5
104,7,0
93,7,0
56,7,0
56,7,0
56,7,0
60,7,13
78,7,2.5
104,7,2.5
87,7,19
57,7,12
76,7,1
77,7,14
60,7,4
89,7,1.5
53,7,5
53,7,12
53,7,4
77,7,2.5
77,7,2.5
87,7,2.5
69,7,2.5
61,7,2.5
63,7,2.5
76,7,2.5
70,7,2.5
63,7.019722222,12
63,7.019722222,11
63,7.019722222,10
61,7.019722222,15
76,7.019722222,12
87,7.024722222,3
60,7.024722222,3
93,7.024722222,3
54,7.024722222,3
87,7.024722222,3
72,7.024722222,3
60,7.083333333,2
78,7.083333333,2.5
78,7.083333333,2
64,7.083333333,2
64,7.083333333,2
21,7.083333333,2
89,7.083333333,2
62,7.083333333,6.5
64,7.083333333,2
60,7.083333333,2
114,7.083333333,25
63,7.0879,4
63,7.0879,4
65,7.088333333,6
97,7.195,24
97,7.195,24
66,7.195,24
50,7.195,2
90,7.195,26
83,7.195,24
60,7.195,18
75,7.195,2
58,7.195,12
92,7.195,2
94,7.195,2
64,7.195,2
64,7.195,2
64,7.195,2
64,7.195,2
64,7.195,2
54,7.195,2
61,7.195,24
60,7.195,18
53,7.195,18
103,7.195,24
21,7.2,2.5
64,7.2,2
78,7.2,2
78,7.261666667,14
90,7.261666667,14
66,7.261666667,14
89,7.261666667,14
89,7.261666667,16
62,7.261666667,16
78,7.261666667,14
90,7.261666667,14
66,7.261666667,14
89,7.261666667,14
89,7.261666667,16
62,7.261666667,16
86,7.261666667,14
69,7.261666667,14
70,7.261666667,16
95,7.261666667,16
60,7.266666667,12
61,7.266666667,11
63,7.266666667,11
83,7.266666667,2
58,7.266666667,5
101,7.266666667,11
60,7.266666667,12
61,7.266666667,11
63,7.266666667,11
83,7.266666667,2
58,7.266666667,5
101,7.266666667,11
102,7.266666667,30
102,7.266666667,20
102,7.266666667,20
74,7.266666667,25
57,7.266666667,13
74,7.266666667,11
106,7.266666667,5
59,7.266666667,5
59,7.266666667,5
84,7.266666667,2
74,7.266666667,24
14,7.266666667,13
84,7.266666667,2
68,7.266666667,5
53,7.266666667,5
84,7.266666667,5
20,7.266666667,25
81,7.266666667,8
107,7.266666667,8
63,7.266666667,6
74,7.266666667,24
44,7.266666667,17
59,7.266666667,15
59,7.266666667,17
44,7.266666667,17
77,7.266666667,6
25,7.283333333,36
60,7.305,4
60,7.305,9
91,7.305,9
65,7.305,6
76,7.305,4
104,7.305,4
83,7.305,9
60,7.305,4
60,7.305,9
91,7.305,9
65,7.305,6
76,7.305,4
104,7.305,4
83,7.305,9
67,7.305,9
97,7.305,1
101,7.305,1
106,7.305,1
56,7.305,1
105,7.305,9
102,7.305,9
60,7.305,9
60,7.305,9
77,7.305,9
34,7.305,9
1,7.305,9
62,7.305,4
80,7.305,9
80,7.305,9
14,7.305,10
108,7.305,1
59,7.305,9
84,7.305,9
67,7.305,0.5
89,7.483333333,7
103,7.483333333,12
62,7.483333333,12
54,7.483333333,5
72,7.483333333,13
77,7.483333333,5
95,7.483333333,5
68,7.483333333,13
86,7.483333333,1
15,7.483333333,5
64,7.483333333,6
63,7.483333333,3
74,7.483333333,6
69,7.483333333,13
90,7.483333333,8
107,7.483333333,1
72,7.483333333,13
94,7.483333333,3
83,7.483333333,12
34,7.483333333,5
87,7.483333333,7
104,7.483333333,8
57,7.483333333,5
63,7.483333333,3
74,7.483333333,6
69,7.483333333,13
90,7.483333333,8
107,7.483333333,1
72,7.483333333,13
94,7.483333333,3
83,7.483333333,12
34,7.483333333,5
87,7.483333333,7
104,7.483333333,8
57,7.483333333,5
38,7.483333333,12
82,7.483333333,5
82,7.483333333,4
15,7.5,4
15,7.5,13
97,7.5,3
21,7.5,9
15,7.5,15
76,7.5,1
82,7.5,10
63,7.5,2
62,7.5,10
63,7.5,3
63,7.5,5
63,7.5,2
63,7.5,2
62,7.5,10
63,7.5,3
63,7.5,5
63,7.5,2
76,7.503333333,13
76,7.503333333,13
102,7.503333333,14
95,7.503333333,14
81,7.503333333,13
18,7.511666667,17
18,7.511666667,12
105,7.511666667,12
73,7.511666667,17
98,7.6,2
84,7.6,11
59,7.6,11
77,7.6,8
60,7.6,11
95,7.6,11
76,7.6,11
61,7.6,11
82,7.6,3
64,7.6,4
69,7.6,12
94,7.6,4
99,7.6,11
72,7.6,12
34,7.6,11
87,7.6,11
104,7.6,4
57,7.6,11
69,7.6,12
94,7.6,4
99,7.6,11
72,7.6,12
34,7.6,11
87,7.6,11
104,7.6,4
57,7.6,11
87,7.6,11
87,7.6,9
87,7.6,7
87,7.6,7
72,7.609533333,5
72,7.609533333,2
87,7.609533333,5
87,7.609533333,2
94,7.61,2
94,7.61,10
69,7.61,5
57,7.61,10
94,7.61,2
94,7.61,10
69,7.61,5
57,7.61,10
69,7.61,9
65,7.61,15
85,7.61,10
38,7.61,5
89,7.745,5
84,7.745,4
77,7.745,5
77,7.745,5
77,7.745,2
60,7.745,3
95,7.745,5
76,7.745,5
61,7.745,4
100,7.745,4
81,7.745,5
38,7.745,5
69,7.745,5
69,7.745,5
90,7.745,2
82,7.745,4
69,7.745,5
57,7.745,3
72,7.745,7
104,7.745,7
69,7.745,5
69,7.745,5
90,7.745,2
82,7.745,4
69,7.745,5
57,7.745,3
72,7.745,7
104,7.745,7
65,7.745,5
57,7.745,5
106,7.745,8
89,7.796666667,3
21,7.796666667,4
56,7.796666667,2
56,7.796666667,2
64,7.796666667,2
76,7.796666667,2
38,7.796666667,3
71,7.796666667,3
87,7.796666667,2
82,7.796666667,3
76,7.796666667,3
71,7.796666667,3
104,7.796666667,3
87,7.796666667,2
82,7.796666667,3
76,7.796666667,3
71,7.796666667,3
104,7.796666667,3
71,7.796666667,3
99,7.796666667,3
93,7.796666667,1.5
100,7.796666667,2.5
71,7.796666667,4
97,7.796666667,2
97,7.796666667,3
64,7.866666667,22
64,7.866666667,22
15,8.239516667,3
95,8.300816667,1
50,8.300816667,1
50,8.314366667,3
50,8.314366667,3
87,8.385766667,3.5
64,8.4584,6
64,8.4584,6
74,8.573333333,3
57,8.573333333,22
69,8.573333333,22
90,8.573333333,22
90,8.573333333,22
69,8.573333333,22
69,8.573333333,22
90,8.573333333,22
90,8.573333333,22
69,8.573333333,22
54,8.573333333,5
54,8.573333333,4
60,8.573333333,3
21,8.583333333,7
94,8.583333333,7
106,8.583333333,6
15,8.583333333,7
15,8.583333333,7
15,8.583333333,7
15,8.583333333,7
97,8.583333333,7
97,8.583333333,7
99,8.583333333,7
64,8.583333333,7
76,8.583333333,7
61,8.583333333,7
87,8.583333333,7
106,8.583333333,6
15,8.583333333,7
15,8.583333333,7
15,8.583333333,7
15,8.583333333,7
97,8.583333333,7
97,8.583333333,7
99,8.583333333,7
64,8.583333333,7
76,8.583333333,7
61,8.583333333,7
87,8.583333333,7
15,8.583333333,7
40,8.583333333,7
38,8.583333333,7
21,8.583333333,7
100,8.583333333,7
77,8.583333333,7
21,8.583333333,7
71,8.583333333,7
67,8.59,20
80,8.59,20
84,8.59,7
53,8.59,12
73,8.59,27
102,8.59,20
68,8.59,6
83,8.59,8
102,8.59,25
102,8.59,22
65,8.59,8
102,8.59,22
65,8.59,8
65,8.59,8
42,8.641666667,1
64,8.641666667,2
83,8.666666667,19
62,8.666666667,10
15,8.666666667,22
59,8.666666667,19
79,8.666666667,13
54,8.666666667,11
95,8.666666667,12
57,8.666666667,9
54,8.666666667,11
95,8.666666667,12
57,8.666666667,9
65,8.666666667,18
107,8.666666667,10
77,8.828333333,15
74,8.828333333,20
74,8.828333333,20
89,8.828333333,5
82,8.828333333,12
104,8.833333333,2
104,8.833333333,2
69,8.833333333,2
69,8.833333333,2
90,8.833333333,2
69,8.833333333,2
74,9.058333333,10
72,9.058333333,20
69,9.058333333,10
105,9.058333333,20
66,9.058333333,10
99,9.058333333,20
39,9.058333333,5
53,9.058333333,10
87,9.058333333,10
65,9.058333333,20
104,9.058333333,17
74,9.058333333,10
72,9.058333333,20
69,9.058333333,10
105,9.058333333,20
66,9.058333333,10
99,9.058333333,20
39,9.058333333,5
53,9.058333333,10
87,9.058333333,10
65,9.058333333,20
104,9.058333333,17
39,9.058333333,20
57,9.058333333,21
83,9.063333333,18
80,9.063333333,20
103,9.063333333,18
73,9.063333333,20
77,9.063333333,15
95,9.063333333,16
68,9.063333333,19
61,9.063333333,18
62,9.376666667,3
79,9.376666667,5
69,9.376666667,3
74,9.376666667,11
39,9.376666667,11
94,9.376666667,3
97,9.376666667,6
99,9.376666667,11
76,9.376666667,11
69,9.376666667,3
74,9.376666667,11
39,9.376666667,11
94,9.376666667,3
97,9.376666667,6
99,9.376666667,11
76,9.376666667,11
39,9.376666667,11
40,9.376666667,11
87,9.376666667,10
40,9.376666667,11
97,9.376666667,6
54,9.376666667,5
99,9.376666667,11
89,9.405,8
59,9.405,18
81,9.405,17
56,9.405,8
54,9.405,8
39,9.405,8
66,9.405,17
99,9.405,17
39,9.405,8
39,9.405,8
39,9.405,8
39,9.405,8
66,9.405,17
99,9.405,17
39,9.405,8
39,9.405,8
39,9.405,8
64,9.405,3
87,9.405,3
79,9.405,8
79,9.405,8
84,9.415,18
84,9.415,11
80,9.415,5
72,9.415,5
77,9.415,5
60,9.415,5
95,9.415,10
68,9.415,5
83,9.415,3
56,9.415,3
69,9.415,5
39,9.415,5
39,9.415,5
82,9.415,5
39,9.415,3
65,9.415,10
87,9.415,18
89,9.415,5
104,9.415,3
57,9.415,5
69,9.415,5
39,9.415,5
39,9.415,5
82,9.415,5
39,9.415,3
65,9.415,10
87,9.415,18
89,9.415,5
104,9.415,3
57,9.415,5
75,9.415,5
64,9.415,5
38,9.415,3
21,9.415,5
64,9.415483333,5
87,9.415483333,11
89,9.415483333,5
101,9.42,6
68,9.42,5.5
34,9.42,8
34,9.42,8
62,9.44,3
63,9.44,3
68,9.44,3
79,9.44,3
39,9.44,3
107,9.44,3
19,9.44,3
39,9.44,3
107,9.44,3
19,9.44,3
21,9.44,3
67,9.463333333,15
84,9.463333333,14
72,9.463333333,14
102,9.463333333,15
56,9.463333333,2
68,9.463333333,15
56,9.463333333,6
54,9.463333333,6
59,9.463333333,15
39,9.463333333,14
97,9.463333333,6
82,9.463333333,6
57,9.463333333,6
39,9.463333333,14
97,9.463333333,6
82,9.463333333,6
57,9.463333333,6
68,9.463333333,15
87,9.463333333,14
40,9.463333333,14
97,9.463333333,6
21,9.463333333,14
87,9.466666667,5
102,9.466666667,5
89,9.473333333,8
80,9.473333333,14
54,9.473333333,8
95,9.473333333,8
61,9.473333333,8
83,9.473333333,15
83,9.473333333,15
81,9.473333333,11
102,9.473333333,15
85,9.473333333,3
79,9.473333333,8
79,9.473333333,3
79,9.473333333,3
66,9.473333333,14
82,9.473333333,3
99,9.473333333,15
74,9.473333333,14
57,9.473333333,15
57,9.473333333,15
66,9.473333333,14
82,9.473333333,3
99,9.473333333,15
74,9.473333333,14
57,9.473333333,15
57,9.473333333,15
68,9.473333333,11
40,9.473333333,8
40,9.473333333,8
80,9.473333333,15
87,9.473333333,11
40,9.473333333,14
97,9.473333333,8
21,9.473333333,3
64,9.483333333,2
75,9.483333333,2
60,9.483333333,2
58,9.5,22
12,9.5,5
97,9.5,1
105,9.5,3
105,9.5,5
